Ã¯Â»Â¿PlantID,PlantName,Latitude,Longitude,Capacity,ProductionVolume,ProductionEfficiency,MarketShare,SalesRevenue,ComplianceStatus,QAMetrics,DefectRate,ProductSpecification,researchProjects,CSscore,revenue,costOfProduction,ProfitMargin,CarbonEmmision,WasteDisposalMetrics, EnergyConsumption,Year,PlantID,ResearchProjects,EnergyConsumption
682.0,GAIL (India) Limited,,,150.47,271.62,81.95,22.84,3622.17,False,9.0,68.0,B,11.0,77.0,529007.07,98657.19,81.35049688,340.77,391.52,278.34,2005.0,,,
683.0,Reliance Industries,,,298.02,505.33,28.07,16.21,2940.48,True,0.0,68.0,F,59.0,64.0,184329.53,141833.73,23.05425506,292.09,537.06,680.57,1923.0,,,
684.0,Reliance Industries,,,324.11,263.39,50.22,0.89,1687.58,True,10.0,51.0,D,77.0,0.0,126422.85,378794.74,-199.6252181,522.84,740.55,136.04,1943.0,,,
685.0,Reliance Industries,,,175.26,588.29,64.76,2.82,9867.28,False,0.0,63.0,C,24.0,62.0,252244.59,919844.51,-264.6637218,848.5,8.19,141.49,1909.0,,,
686.0,Bharat Petroleum,,,964.63,962.68,15.8,50.5,6780.85,True,5.0,73.0,C,34.0,14.0,967875.77,391039.77,59.5981445,52.74,294.73,570.05,2002.0,,,
687.0,Bharat Petroleum,,,919.91,798.82,33.47,27.19,8307.7,True,4.0,58.0,B,49.0,59.0,125512.73,438556.74,-249.4121592,658.68,277.28,415.39,1921.0,,,
688.0,Bharat Petroleum,,,348.27,844.01,95.71,40.11,8237.03,False,4.0,16.0,B,71.0,54.0,951151.57,99682.87,89.51977023,669.65,122.96,323.54,1982.0,,,
689.0,Bharat Petroleum,,,316.62,374.27,75.11,62.96,3374.02,True,8.0,18.0,A,14.0,41.0,965682.96,765581.5,20.72123754,486.58,898.18,327.52,1930.0,,,
690.0,Bharat Petroleum,,,908.01,976.97,54.55,10.32,1711.2,True,6.0,25.0,A,95.0,89.0,730922.74,135212.94,81.50106262,579.18,159.07,54.46,1922.0,,,
691.0,GAIL (India) Limited,,,183.88,587.47,16.4,34.79,9320.88,True,8.0,38.0,C,47.0,20.0,109629.86,931441.77,-749.6241535,340.65,766.78,291.35,2010.0,,,
692.0,GAIL (India) Limited,,,204.58,57.56,92.02,84.42,9701.97,False,7.0,92.0,D,71.0,38.0,484373.82,316991.14,34.55650844,964.54,7.23,990.51,1994.0,,,
693.0,Bharat Petroleum,,,72.0,66.24,77.69,65.51,9662.66,False,9.0,79.0,F,59.0,75.0,201119.28,949175.31,-371.9464539,27.51,960.52,605.58,1994.0,,,
694.0,GAIL (India) Limited,,,756.54,345.74,70.22,50.13,8677.15,False,2.0,44.0,F,92.0,80.0,569548.95,775760.27,-36.206075,477.27,704.79,256.87,1962.0,,,
695.0,GAIL (India) Limited,,,93.06,322.74,40.54,9.59,7547.46,True,10.0,92.0,C,13.0,50.0,624213.24,77100.87,87.6483123,731.39,474.73,154.36,1908.0,,,
696.0,Bharat Petroleum,,,364.05,767.05,70.25,82.57,5300.12,True,8.0,96.0,A,3.0,36.0,632815.65,774884.37,-22.45025388,699.92,193.14,656.62,2004.0,,,
697.0,Bharat Petroleum,,,802.73,81.61,22.54,69.89,3606.93,True,3.0,94.0,F,45.0,80.0,491497.52,96114.73,80.44451374,706.1,988.9,185.03,1993.0,,,
698.0,Hindustan Petroleum,,,226.59,342.63,26.19,56.81,4695.84,False,5.0,90.0,C,72.0,54.0,681692.91,903674.78,-32.56332386,637.51,55.18,223.14,1911.0,,,
699.0,Hindustan Petroleum,,,350.19,2.48,72.97,7.93,5007.81,True,1.0,64.0,A,23.0,11.0,889220.92,543592.32,38.86869868,605.58,584.72,58.79,1949.0,,,
700.0,Reliance Industries,,,479.19,898.03,88.88,56.1,7156.03,False,4.0,98.0,D,26.0,79.0,688340.73,433625.16,37.00428565,733.68,575.94,815.55,2017.0,,,
701.0,Hindustan Petroleum,,,933.59,5.66,20.61,9.75,2947.86,True,10.0,81.0,F,26.0,94.0,467741.34,885573.77,-89.32980566,838.09,643.27,231.23,1974.0,,,
702.0,Reliance Industries,,,463.71,466.96,80.92,47.11,389.87,False,7.0,69.0,C,27.0,98.0,868824.6,21887.73,97.48076539,782.12,471.99,200.05,1992.0,,,
703.0,Indian Oil Corporation,,,125.35,91.57,39.12,30.91,2900.26,True,1.0,20.0,A,67.0,85.0,835110.42,910498.65,-9.027336768,651.82,835.51,122.96,1943.0,,,
704.0,Reliance Industries,,,575.9,198.16,38.72,2.88,6196.95,False,1.0,95.0,D,35.0,70.0,617358.0,4495.71,99.27178234,279.92,141.84,815.62,1904.0,,,
705.0,Hindustan Petroleum,,,163.53,348.35,47.57,50.56,8747.89,False,8.0,50.0,F,91.0,66.0,134458.04,413654.33,-207.645664,632.71,875.0,281.94,1958.0,,,
706.0,Reliance Industries,,,335.07,199.51,59.47,1.06,414.78,True,1.0,24.0,A,99.0,65.0,729878.28,570434.76,21.84522055,827.48,726.02,171.41,1921.0,,,
707.0,Hindustan Petroleum,,,793.34,979.19,37.11,88.77,3141.01,True,3.0,60.0,A,100.0,77.0,465070.67,739986.62,-59.11272581,846.93,307.16,993.42,1958.0,,,
708.0,Hindustan Petroleum,,,338.21,547.84,26.05,16.93,6858.19,False,7.0,81.0,A,17.0,38.0,902201.5,342883.89,61.99475505,658.28,717.52,307.16,2021.0,,,
709.0,Bharat Petroleum,,,797.72,340.6,65.03,99.56,6611.05,True,8.0,82.0,B,80.0,94.0,70112.42,380881.34,-443.2437505,726.87,591.34,320.3,1945.0,,,
710.0,Hindustan Petroleum,,,413.06,853.33,80.8,25.58,1726.5,True,4.0,44.0,D,41.0,58.0,871555.44,696940.74,20.03483565,798.78,602.23,345.74,1943.0,,,
711.0,Indian Oil Corporation,,,200.21,752.62,49.07,19.32,911.34,False,5.0,37.0,B,78.0,74.0,924825.06,970361.11,-4.923747417,806.08,541.88,852.5,1917.0,,,
712.0,Hindustan Petroleum,,,269.68,578.53,32.1,16.8,2522.41,True,0.0,28.0,B,25.0,63.0,818734.95,841008.72,-2.720510466,589.45,792.77,928.82,1918.0,,,
713.0,Indian Oil Corporation,,,265.48,519.14,90.19,63.83,9675.24,True,0.0,45.0,B,27.0,70.0,239282.77,806035.04,-236.8546093,267.14,915.33,34.13,1988.0,,,
714.0,Indian Oil Corporation,,,704.26,11.24,12.89,44.69,3691.53,False,5.0,98.0,D,86.0,83.0,137602.49,154477.14,-12.26333186,192.79,796.71,558.32,1994.0,,,
715.0,Hindustan Petroleum,,,462.86,506.64,41.97,25.79,8924.26,False,0.0,67.0,F,88.0,50.0,804643.93,816223.38,-1.439077531,928.49,408.78,851.72,1926.0,,,
716.0,Hindustan Petroleum,,,919.49,479.41,83.84,94.78,8476.63,False,1.0,100.0,C,98.0,8.0,135733.26,550056.52,-305.2481463,685.95,476.17,204.93,1929.0,,,
717.0,Reliance Industries,,,524.99,776.92,12.61,61.91,8753.97,False,6.0,53.0,F,82.0,46.0,412195.38,216372.03,47.5074102,651.61,779.33,703.09,1968.0,,,
718.0,Bharat Petroleum,,,940.25,97.62,29.32,49.65,1120.68,False,1.0,57.0,C,79.0,10.0,223435.36,752975.61,-236.9993049,968.18,443.87,339.66,2015.0,,,
719.0,Reliance Industries,,,299.87,236.06,79.46,47.49,146.86,True,2.0,77.0,A,73.0,99.0,448017.67,532790.57,-18.92177601,416.72,81.45,160.28,1971.0,,,
720.0,GAIL (India) Limited,,,577.89,120.87,46.74,74.02,6048.67,True,7.0,55.0,B,44.0,10.0,336328.97,563550.84,-67.55941066,407.38,287.83,110.81,1951.0,,,
721.0,Reliance Industries,,,933.77,86.65,15.49,83.94,9491.07,True,7.0,33.0,D,16.0,88.0,211977.65,943826.21,-345.2479825,345.2,417.82,158.1,1928.0,,,
722.0,Bharat Petroleum,,,149.44,628.07,76.74,3.02,4075.31,False,10.0,64.0,D,97.0,2.0,319843.73,441093.59,-37.90909392,596.48,589.48,536.08,1994.0,,,
723.0,Indian Oil Corporation,,,41.72,59.53,46.96,76.37,7178.73,False,5.0,79.0,C,66.0,38.0,713721.32,33953.88,95.24269781,889.93,826.39,501.96,1969.0,,,
724.0,Hindustan Petroleum,,,433.27,851.85,99.94,12.5,8468.82,False,8.0,13.0,F,93.0,59.0,724851.06,5032.52,99.30571668,510.28,952.13,147.55,1943.0,,,
725.0,Bharat Petroleum,,,101.86,219.83,19.2,32.07,5589.75,True,10.0,5.0,D,3.0,9.0,881832.7,704472.03,20.11273454,937.54,470.01,326.43,1945.0,,,
726.0,GAIL (India) Limited,,,125.78,402.18,26.36,14.64,5328.04,True,6.0,67.0,D,73.0,90.0,759065.73,517968.01,31.76242985,641.38,329.01,786.95,2009.0,,,
727.0,Bharat Petroleum,,,235.33,55.31,55.44,8.68,6153.83,False,2.0,72.0,A,9.0,13.0,679953.09,980778.78,-44.24212411,631.81,70.24,397.33,1924.0,,,
728.0,Indian Oil Corporation,,,997.15,527.35,6.53,81.1,6990.61,True,5.0,47.0,A,70.0,6.0,569617.03,855248.82,-50.14453132,833.9,644.45,679.57,1982.0,,,
729.0,Bharat Petroleum,,,80.47,407.42,99.79,71.91,6193.16,False,6.0,83.0,B,22.0,95.0,836574.5,991861.71,-18.56226911,859.92,509.71,784.3,1935.0,,,
730.0,Reliance Industries,,,257.53,607.06,47.03,26.71,633.91,True,10.0,27.0,A,42.0,24.0,944891.04,328900.62,65.19168813,850.7,302.33,154.16,1951.0,,,
731.0,Bharat Petroleum,,,143.82,334.67,62.51,32.62,1098.38,True,3.0,17.0,D,36.0,82.0,230470.05,740215.64,-221.1764999,797.8,534.67,86.23,1914.0,,,
732.0,Indian Oil Corporation,,,462.26,469.58,58.0,82.04,448.22,True,6.0,70.0,D,53.0,83.0,331722.36,889258.59,-168.0731531,84.6,800.69,199.63,1903.0,,,
733.0,GAIL (India) Limited,,,33.26,832.01,79.48,46.55,1883.0,False,6.0,1.0,F,87.0,51.0,315060.61,927332.3,-194.3345726,86.92,845.2,125.61,1926.0,,,
734.0,Hindustan Petroleum,,,506.9,718.53,35.17,85.5,8459.78,True,9.0,48.0,C,86.0,62.0,776240.5,984443.02,-26.82190893,611.02,531.41,891.67,1961.0,,,
735.0,Hindustan Petroleum,,,925.05,864.62,20.81,33.26,9504.11,True,10.0,52.0,C,9.0,49.0,403115.07,966460.45,-139.7480327,265.42,682.89,596.75,1957.0,,,
736.0,Reliance Industries,,,585.63,429.95,73.78,22.42,7000.2,True,8.0,51.0,F,2.0,61.0,726360.37,951888.19,-31.04902598,760.25,939.23,968.68,2010.0,,,
737.0,GAIL (India) Limited,,,950.16,274.3,70.05,49.71,6064.22,True,5.0,7.0,B,94.0,91.0,174780.86,591997.09,-238.7081915,376.93,920.42,947.93,1900.0,,,
738.0,Bharat Petroleum,,,927.92,640.93,23.68,79.03,5366.68,False,0.0,84.0,D,50.0,39.0,902815.67,328230.49,63.64368709,571.81,995.92,787.57,1964.0,,,
739.0,Reliance Industries,,,241.16,239.12,76.43,95.11,4547.0,True,6.0,17.0,D,35.0,7.0,414564.33,553792.55,-33.58422564,237.33,174.31,836.42,1971.0,,,
740.0,Bharat Petroleum,,,535.2,913.91,23.83,38.26,7108.81,False,0.0,19.0,B,38.0,57.0,900779.63,511342.78,43.23331002,413.19,936.89,776.5,1918.0,,,
741.0,Bharat Petroleum,,,647.45,908.84,83.09,36.37,2557.94,False,3.0,92.0,B,61.0,44.0,433589.81,262569.67,39.44284115,28.25,824.39,791.72,2007.0,,,
742.0,Bharat Petroleum,,,452.54,515.89,33.2,39.67,9400.95,False,10.0,29.0,B,42.0,95.0,929552.3,413815.55,55.48227356,477.44,838.43,990.67,1948.0,,,
743.0,Bharat Petroleum,,,901.08,141.59,76.77,70.13,3123.7,True,10.0,29.0,A,93.0,29.0,310138.39,842814.2,-171.754232,72.77,90.75,575.65,1939.0,,,
744.0,Bharat Petroleum,,,436.83,170.27,47.77,75.62,3705.79,False,2.0,80.0,C,33.0,33.0,874148.33,893779.64,-2.245764171,6.18,585.4,292.72,1911.0,,,
745.0,Reliance Industries,,,929.08,514.78,26.88,73.57,8997.58,True,9.0,71.0,F,77.0,84.0,678001.75,618315.33,8.803284062,430.6,944.6,959.31,2012.0,,,
746.0,Bharat Petroleum,,,609.91,209.23,26.19,95.11,2973.48,False,0.0,83.0,C,77.0,27.0,9528.1,992185.52,-10313.25679,845.59,965.17,806.89,1990.0,,,
747.0,Reliance Industries,,,428.46,186.61,11.65,97.8,223.77,False,3.0,29.0,A,25.0,24.0,651683.24,518492.71,20.43792472,682.14,374.74,987.47,1993.0,,,
748.0,Hindustan Petroleum,,,507.8,434.57,0.15,80.65,1131.42,False,9.0,60.0,B,3.0,95.0,844671.55,688960.31,18.43453115,90.57,312.44,963.41,1957.0,,,
749.0,GAIL (India) Limited,,,369.58,893.84,40.35,8.79,1506.93,False,8.0,70.0,F,81.0,59.0,300216.55,534615.7,-78.07669164,753.24,28.01,774.5,1955.0,,,
750.0,Indian Oil Corporation,,,271.58,998.8,13.22,62.03,9262.4,True,9.0,52.0,D,33.0,89.0,381199.53,688961.11,-80.73503658,494.98,967.36,895.36,1948.0,,,
751.0,GAIL (India) Limited,,,358.32,567.4,87.06,86.43,4220.88,False,8.0,23.0,D,39.0,27.0,141923.35,848127.25,-497.5952865,489.56,233.43,897.63,1906.0,,,
752.0,Reliance Industries,,,308.54,238.92,70.54,97.52,8531.34,False,0.0,12.0,D,16.0,85.0,780587.86,627814.84,19.5715342,726.27,228.36,455.66,2020.0,,,
753.0,Bharat Petroleum,,,171.18,439.05,3.39,90.72,759.24,False,5.0,97.0,C,84.0,40.0,599713.84,269071.47,55.1333566,185.03,521.29,351.71,1912.0,,,
754.0,Hindustan Petroleum,,,745.83,893.8,76.72,13.62,3837.27,False,9.0,15.0,D,73.0,84.0,11157.06,515859.21,-4523.612403,791.06,479.98,251.18,2022.0,,,
755.0,GAIL (India) Limited,,,734.73,166.63,26.44,53.94,3395.35,False,6.0,89.0,A,14.0,74.0,827234.87,763435.07,7.712416668,988.97,826.11,107.58,1947.0,,,
756.0,Reliance Industries,,,203.06,212.43,41.21,12.53,6.57,True,3.0,45.0,F,57.0,82.0,871926.03,332420.83,61.87511113,977.47,861.98,705.02,1938.0,,,
757.0,Hindustan Petroleum,,,531.37,335.12,14.8,77.33,5438.01,True,3.0,92.0,F,86.0,19.0,867107.22,28377.14,96.72737819,99.27,794.98,351.98,1946.0,,,
758.0,Bharat Petroleum,,,841.82,588.97,59.1,52.41,3520.97,True,9.0,14.0,A,47.0,55.0,667996.31,839282.96,-25.64185572,799.37,89.94,463.51,1992.0,,,
759.0,Bharat Petroleum,,,909.8,861.62,73.43,16.6,132.38,True,3.0,1.0,B,57.0,79.0,662675.15,117745.97,82.23172093,132.1,335.06,965.73,1986.0,,,
760.0,Reliance Industries,,,683.04,595.74,25.99,1.93,891.82,True,2.0,86.0,B,98.0,100.0,318532.55,797123.49,-150.2486763,104.36,654.34,572.97,2018.0,,,
761.0,Bharat Petroleum,,,682.36,225.21,0.49,38.21,9858.84,True,5.0,5.0,F,76.0,33.0,659011.56,962276.25,-46.01811386,717.21,548.34,494.76,1934.0,,,
762.0,GAIL (India) Limited,,,136.18,498.57,7.64,1.13,3889.42,False,1.0,43.0,A,7.0,2.0,473280.97,643479.09,-35.96132758,347.23,679.99,102.29,2017.0,,,
763.0,Indian Oil Corporation,,,79.82,139.52,87.77,59.96,2768.17,True,10.0,53.0,A,86.0,3.0,873757.64,485388.65,44.44813667,851.82,143.85,480.92,1959.0,,,
764.0,GAIL (India) Limited,,,298.76,208.72,43.35,21.99,1942.54,True,5.0,80.0,A,90.0,51.0,391588.75,704242.43,-79.84235502,291.16,776.86,191.71,2019.0,,,
765.0,Indian Oil Corporation,,,745.22,859.38,0.07,24.73,2870.14,False,10.0,32.0,C,47.0,19.0,610525.55,250905.48,58.90336121,654.82,821.26,301.13,1904.0,,,
766.0,GAIL (India) Limited,,,885.26,847.9,42.84,34.75,9646.14,False,8.0,30.0,C,25.0,38.0,417397.6,212437.67,49.10424257,812.34,585.83,353.09,1954.0,,,
767.0,Bharat Petroleum,,,610.65,262.68,13.78,94.93,7557.36,True,5.0,61.0,D,96.0,56.0,391302.97,25055.2,93.5969819,214.98,126.06,461.49,1923.0,,,
768.0,Indian Oil Corporation,,,886.95,168.12,51.23,4.97,9422.78,False,8.0,35.0,B,60.0,78.0,568943.01,761311.95,-33.81163607,219.67,920.92,693.24,1961.0,,,
769.0,Bharat Petroleum,,,310.5,495.69,44.4,53.48,4729.68,True,7.0,74.0,B,56.0,44.0,803177.55,770192.12,4.106866533,755.86,634.23,799.53,1999.0,,,
770.0,Indian Oil Corporation,,,860.93,323.89,34.57,25.65,3686.94,False,9.0,20.0,A,6.0,45.0,112054.32,939341.38,-738.2910895,803.75,54.35,174.84,1959.0,,,
771.0,Indian Oil Corporation,,,605.78,719.22,87.1,78.55,5409.25,False,4.0,80.0,A,24.0,28.0,374167.98,836853.06,-123.6570484,859.94,76.6,841.35,1967.0,,,
772.0,Indian Oil Corporation,,,79.54,351.53,41.83,33.64,364.56,False,3.0,57.0,B,81.0,66.0,18582.17,702776.59,-3681.994191,640.97,327.32,792.9,1937.0,,,
773.0,Indian Oil Corporation,,,678.31,240.4,75.46,6.97,1841.86,True,1.0,51.0,C,21.0,24.0,795873.96,537184.33,32.50384395,804.75,815.02,641.52,1996.0,,,
774.0,Bharat Petroleum,,,297.63,776.31,82.2,13.97,6091.29,False,1.0,32.0,B,42.0,5.0,550343.99,434301.66,21.08541787,844.79,243.73,686.23,1945.0,,,
775.0,Reliance Industries,,,842.61,902.28,3.11,49.49,367.45,False,10.0,41.0,F,71.0,97.0,157470.14,827295.74,-425.3667394,299.37,75.08,523.96,1937.0,,,
776.0,Indian Oil Corporation,,,507.17,837.57,41.91,39.62,6500.06,False,1.0,22.0,F,85.0,31.0,409093.56,358328.18,12.4092347,951.56,176.16,942.35,2001.0,,,
777.0,Hindustan Petroleum,,,438.53,211.53,20.72,33.37,3269.33,False,6.0,31.0,D,20.0,5.0,696328.41,32145.96,95.38350589,539.97,579.23,523.22,1992.0,,,
778.0,Indian Oil Corporation,,,241.56,528.65,64.64,45.33,6514.77,False,7.0,82.0,F,35.0,29.0,246589.45,273597.06,-10.95245964,253.82,419.7,834.67,1918.0,,,
779.0,Reliance Industries,,,411.12,199.62,89.43,10.77,7214.86,False,1.0,41.0,D,42.0,49.0,228392.42,235583.07,-3.148375064,523.26,812.89,250.23,1954.0,,,
780.0,Hindustan Petroleum,,,739.9,979.27,70.35,98.32,3033.92,True,9.0,47.0,F,7.0,87.0,91889.71,608558.85,-562.2709442,549.97,967.84,286.36,1963.0,,,
781.0,Bharat Petroleum,,,675.87,826.64,55.76,86.68,3641.54,True,2.0,86.0,A,30.0,7.0,205996.5,107426.31,47.85041979,208.57,637.03,269.47,1915.0,,,
782.0,Bharat Petroleum,,,559.9,658.0,46.64,0.91,1064.8,False,4.0,20.0,D,87.0,59.0,598185.96,819222.68,-36.95117151,125.74,940.77,339.6,1900.0,,,
783.0,Hindustan Petroleum,,,453.03,185.42,60.21,1.41,2251.69,False,7.0,12.0,D,19.0,44.0,645210.24,373759.35,42.07169589,684.07,581.18,794.8,2021.0,,,
784.0,Reliance Industries,,,721.72,324.41,90.54,27.6,513.65,True,10.0,51.0,F,81.0,91.0,496251.05,323001.15,34.91174477,569.93,724.04,63.42,1961.0,,,
785.0,Hindustan Petroleum,,,245.49,608.64,66.34,9.36,5681.72,True,1.0,51.0,A,13.0,46.0,383716.66,757132.27,-97.31545406,24.76,123.28,113.54,1977.0,,,
,,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,Compliant,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
